source_dataset,survey_year,respondent_id,age,age_band,female,race_ethnicity,education_level,census_region,household_size,household_income_2020_usd,income_is_banded,underserved_200fpl,underserved_method,pov_ratio,savings_behavior_index,financial_knowledge_score,credit_behavior_index,spending_behavior_index,net_worth_2020_usd,financial_assets_age20_2020_usd,debt_age20_2020_usd,asvab_math_verbal_pctile,asvab_math_knowledge,ap_econ_score,sample_type,weight
nlsy97_1997cohort,2000,3258,20,18-24,0.0,4,2.0,2.0,3.0,100977.0,False,0.0,CV_HH_POV_RATIO<=200pct,4.99,0.0,,,,276521.0,0.0,0.0,53.05,0.761,,1,313697
nlsy97_1997cohort,2003,3262,20,18-24,0.0,4,2.0,2.0,4.0,370733.0,False,0.0,CV_HH_POV_RATIO<=200pct,14.2,0.0,,,,12228.0,0.0,10230.0,,,,1,250421
nlsy97_1997cohort,2000,3325,20,18-24,0.0,4,2.0,3.0,5.0,197340.0,False,0.0,CV_HH_POV_RATIO<=200pct,6.13,100.0,,,,428296.0,399250.0,0.0,98.74,2.013,,1,303110
nlsy97_1997cohort,2002,3334,20,18-24,1.0,4,2.0,3.0,2.0,113988.0,False,0.0,CV_HH_POV_RATIO<=200pct,6.58,100.0,,,,7745.0,1169.0,40919.0,31.71,0.187,,1,313324
nlsy97_1997cohort,2000,3367,20,18-24,0.0,4,2.0,3.0,4.0,170884.0,False,0.0,CV_HH_POV_RATIO<=200pct,6.3,100.0,,,,44274.0,20459.0,40919.0,6.54,,,1,302145
nlsy97_1997cohort,2004,3368,20,18-24,1.0,4,2.0,3.0,4.0,592688.0,False,0.0,CV_HH_POV_RATIO<=200pct,26.27,100.0,,,,,,0.0,72.94,,,1,290843
nlsy97_1997cohort,2000,3374,20,18-24,0.0,4,2.0,3.0,4.0,420285.0,False,0.0,CV_HH_POV_RATIO<=200pct,16.89,100.0,,,,12428.0,2192.0,0.0,69.92,1.178,,1,308244
nlsy97_1997cohort,2002,3381,20,18-24,1.0,4,2.0,2.0,3.0,391563.0,False,0.0,CV_HH_POV_RATIO<=200pct,15.21,100.0,,,,,731.0,17537.0,63.13,0.796,,1,288635
nlsy97_1997cohort,2001,3386,20,18-24,0.0,1,,,,,False,,CV_HH_POV_RATIO<=200pct,,,,,,,180481.0,26743.0,45.52,0.544,,1,252898
nlsy97_1997cohort,2003,3435,20,18-24,0.0,4,2.0,3.0,4.0,84448.0,False,0.0,CV_HH_POV_RATIO<=200pct,3.16,100.0,,,,,183.0,49687.0,98.66,1.41,,1,286846
nlsy97_1997cohort,2003,3451,20,18-24,0.0,4,1.0,3.0,3.0,370733.0,False,0.0,CV_HH_POV_RATIO<=200pct,14.2,0.0,,,,719.0,0.0,2923.0,54.05,,,1,277738
nlsy97_1997cohort,2003,3457,20,18-24,0.0,4,2.0,3.0,3.0,194216.0,False,0.0,CV_HH_POV_RATIO<=200pct,9.59,100.0,,,,91354.0,76723.0,731.0,88.89,1.057,,1,277738
nlsy97_1997cohort,2003,3458,20,18-24,0.0,4,2.0,3.0,5.0,177672.0,False,0.0,CV_HH_POV_RATIO<=200pct,5.52,100.0,,,,317220.0,292277.0,0.0,86.86,0.939,,1,277738
nlsy97_1997cohort,2002,3464,20,18-24,0.0,4,2.0,3.0,5.0,391563.0,False,0.0,CV_HH_POV_RATIO<=200pct,15.21,100.0,,,,8038.0,4384.0,0.0,40.12,,,1,279105
nlsy97_1997cohort,2004,3476,20,18-24,0.0,4,2.0,3.0,2.0,12659.0,False,1.0,CV_HH_POV_RATIO<=200pct,0.73,,,,,,0.0,40188.0,82.6,,,1,294190
nlsy97_1997cohort,2004,3482,20,18-24,0.0,4,2.0,3.0,7.0,118153.0,False,0.0,CV_HH_POV_RATIO<=200pct,2.76,0.0,,,,,0.0,59917.0,62.89,,,1,287142
nlsy97_1997cohort,2004,3485,20,18-24,0.0,4,2.0,3.0,4.0,22154.0,False,1.0,CV_HH_POV_RATIO<=200pct,0.84,100.0,,,,,1461.0,43842.0,39.12,,,1,287142
nlsy97_1997cohort,2001,3521,20,18-24,1.0,4,2.0,3.0,2.0,19539.0,False,1.0,CV_HH_POV_RATIO<=200pct,1.13,100.0,,,,342161.0,255972.0,0.0,26.43,,,1,253941
nlsy97_1997cohort,2003,3603,20,18-24,0.0,2,2.0,3.0,3.0,53949.0,False,0.0,CV_HH_POV_RATIO<=200pct,2.66,100.0,,,,254639.0,2923.0,0.0,12.8,,,1,88956
nlsy97_1997cohort,2003,3604,20,18-24,1.0,4,2.0,3.0,3.0,370733.0,False,0.0,CV_HH_POV_RATIO<=200pct,14.2,100.0,,,,5755.0,2192.0,27766.0,53.2,0.43,,1,270278
nlsy97_1997cohort,2004,3613,20,18-24,1.0,4,,,,,False,,CV_HH_POV_RATIO<=200pct,,,,,,,87683.0,0.0,32.27,,,1,287584
nlsy97_1997cohort,2004,3640,20,18-24,0.0,4,2.0,3.0,4.0,592688.0,False,0.0,CV_HH_POV_RATIO<=200pct,26.27,100.0,,,,,1461.0,0.0,75.91,,,1,336576
nlsy97_1997cohort,2004,3679,20,18-24,0.0,1,,,,,False,,CV_HH_POV_RATIO<=200pct,,,,,,,438415.0,0.0,72.16,0.087,,1,105822
nlsy97_1997cohort,2001,3713,20,18-24,1.0,4,2.0,2.0,3.0,31713.0,False,1.0,CV_HH_POV_RATIO<=200pct,1.52,100.0,,,,37875.0,1023.0,42380.0,48.8,0.526,,1,268452
nlsy97_1997cohort,2000,3724,20,18-24,0.0,4,2.0,4.0,3.0,46605.0,False,0.0,CV_HH_POV_RATIO<=200pct,2.24,100.0,,,,222444.0,1169.0,14614.0,,,,1,310475
nlsy97_1997cohort,2002,3746,20,18-24,0.0,1,2.0,3.0,2.0,51148.0,False,0.0,CV_HH_POV_RATIO<=200pct,2.95,100.0,,,,13591.0,8038.0,39019.0,51.33,,,1,95540
nlsy97_1997cohort,2002,3813,20,18-24,0.0,4,2.0,3.0,1.0,51148.0,False,0.0,CV_HH_POV_RATIO<=200pct,3.8,,,,,,2192.0,42380.0,,,,1,279491
nlsy97_1997cohort,2001,3814,20,18-24,0.0,4,2.0,3.0,4.0,148794.0,False,0.0,CV_HH_POV_RATIO<=200pct,5.48,100.0,,,,,585.0,46764.0,38.49,,,1,267985
nlsy97_1997cohort,2003,3816,20,18-24,0.0,4,2.0,3.0,4.0,370733.0,False,0.0,CV_HH_POV_RATIO<=200pct,14.2,100.0,,,,28053.0,24844.0,0.0,89.75,0.953,,1,256313
nlsy97_1997cohort,2004,3817,20,18-24,0.0,4,2.0,3.0,1.0,592688.0,False,0.0,CV_HH_POV_RATIO<=200pct,26.27,100.0,,,,,27036.0,0.0,,,,1,288021
nlsy97_1997cohort,2001,3875,20,18-24,1.0,3,2.0,2.0,6.0,429556.0,False,0.0,CV_HH_POV_RATIO<=200pct,17.2,0.0,,,,56361.0,0.0,0.0,18.95,,,1,264306
nlsy97_1997cohort,2001,3894,20,18-24,1.0,4,2.0,3.0,5.0,184489.0,False,0.0,CV_HH_POV_RATIO<=200pct,5.65,100.0,,,,264823.0,1754.0,0.0,100.0,1.903,,1,253941
nlsy97_1997cohort,2001,3895,20,18-24,0.0,4,2.0,3.0,4.0,429556.0,False,0.0,CV_HH_POV_RATIO<=200pct,17.2,100.0,,,,13376.0,2046.0,0.0,93.2,1.878,,1,261824
nlsy97_1997cohort,2004,3910,20,18-24,0.0,4,2.0,3.0,5.0,,False,,CV_HH_POV_RATIO<=200pct,,100.0,,,,,1.0,39457.0,,,,1,300159
nlsy97_1997cohort,2001,3955,20,18-24,1.0,4,1.0,3.0,6.0,,False,,CV_HH_POV_RATIO<=200pct,,100.0,,,,,438.0,47495.0,10.53,,,1,253941
nlsy97_1997cohort,2003,3962,20,18-24,0.0,4,2.0,3.0,5.0,162422.0,False,0.0,CV_HH_POV_RATIO<=200pct,5.05,100.0,,,,176233.0,10960.0,54802.0,48.85,,,1,250421
nlsy97_1997cohort,2003,3964,20,18-24,1.0,4,2.0,3.0,1.0,4676.0,False,1.0,CV_HH_POV_RATIO<=200pct,0.35,,,,,,877.0,54071.0,48.61,,,1,298729
nlsy97_1997cohort,2004,3965,20,18-24,1.0,4,2.0,3.0,4.0,592688.0,False,0.0,CV_HH_POV_RATIO<=200pct,26.27,0.0,,,,,0.0,0.0,83.56,0.589,,1,317856
nlsy97_1997cohort,2002,3967,20,18-24,0.0,4,2.0,2.0,3.0,391563.0,False,0.0,CV_HH_POV_RATIO<=200pct,15.21,100.0,,,,10668.0,7015.0,0.0,88.96,1.417,,1,301810
nlsy97_1997cohort,2004,4029,20,18-24,0.0,4,2.0,3.0,4.0,592688.0,False,0.0,CV_HH_POV_RATIO<=200pct,26.27,,,,,,0.0,20459.0,29.71,,,1,299361
nlsy97_1997cohort,2001,4098,20,18-24,1.0,4,2.0,3.0,3.0,429556.0,False,0.0,CV_HH_POV_RATIO<=200pct,17.2,100.0,,,,48997.0,22067.0,0.0,34.45,0.619,,1,269056
nlsy97_1997cohort,2004,4101,20,18-24,0.0,4,2.0,3.0,3.0,592688.0,False,0.0,CV_HH_POV_RATIO<=200pct,26.27,100.0,,,,,4384.0,0.0,92.6,0.447,,1,298149
nlsy97_1997cohort,2003,4107,20,18-24,0.0,4,2.0,3.0,3.0,370733.0,False,0.0,CV_HH_POV_RATIO<=200pct,14.2,100.0,,,,6834.0,365.0,0.0,,,,1,255638
nlsy97_1997cohort,2002,4116,20,18-24,1.0,4,2.0,3.0,2.0,36535.0,False,0.0,CV_HH_POV_RATIO<=200pct,2.11,100.0,,,,,,57359.0,21.86,,,1,291410
nlsy97_1997cohort,2004,4186,20,18-24,1.0,4,1.0,3.0,3.0,592688.0,False,0.0,CV_HH_POV_RATIO<=200pct,26.27,100.0,,,,,731.0,4384.0,52.83,,,1,314973
nlsy97_1997cohort,2000,4203,20,18-24,1.0,4,2.0,3.0,2.0,8156.0,False,1.0,CV_HH_POV_RATIO<=200pct,0.47,100.0,,,,,,55533.0,55.8,0.796,,1,339642
nlsy97_1997cohort,2001,4248,20,18-24,1.0,4,1.0,3.0,3.0,124746.0,False,0.0,CV_HH_POV_RATIO<=200pct,6.16,100.0,,,,3006.0,731.0,48226.0,25.47,,,1,259584
nlsy97_1997cohort,2003,4338,20,18-24,1.0,4,2.0,3.0,2.0,,False,,CV_HH_POV_RATIO<=200pct,,100.0,,,,176665.0,175804.0,21921.0,38.86,,,1,283463
nlsy97_1997cohort,2002,4340,20,18-24,1.0,4,2.0,3.0,4.0,113257.0,False,0.0,CV_HH_POV_RATIO<=200pct,4.17,0.0,,,,260857.0,0.0,0.0,62.91,0.752,,1,293400
nlsy97_1997cohort,2004,4341,20,18-24,0.0,4,2.0,2.0,5.0,592688.0,False,0.0,CV_HH_POV_RATIO<=200pct,26.27,0.0,,,,,0.0,8768.0,34.55,,,1,295126
nlsy97_1997cohort,2004,4356,20,18-24,0.0,4,2.0,4.0,3.0,592688.0,False,0.0,CV_HH_POV_RATIO<=200pct,26.27,100.0,,,,,1900.0,3653.0,1.83,,,1,286425
nlsy97_1997cohort,2004,4387,20,18-24,0.0,4,1.0,4.0,3.0,60490.0,False,0.0,CV_HH_POV_RATIO<=200pct,2.9,100.0,,,,,147161.0,24844.0,18.76,,,1,287387
nlsy97_1997cohort,2002,4549,20,18-24,1.0,4,2.0,4.0,4.0,,False,,CV_HH_POV_RATIO<=200pct,,100.0,,,,86952.0,73069.0,29228.0,49.69,,,1,284495
nlsy97_1997cohort,2000,4561,20,18-24,1.0,4,2.0,4.0,4.0,125522.0,False,0.0,CV_HH_POV_RATIO<=200pct,4.63,100.0,,,,93209.0,76723.0,0.0,44.8,0.199,,1,343966
nlsy97_1997cohort,2000,4596,20,18-24,0.0,4,1.0,4.0,3.0,7767.0,False,1.0,CV_HH_POV_RATIO<=200pct,0.37,100.0,,,,98491.0,79499.0,0.0,56.84,0.177,,1,305116
nlsy97_1997cohort,2000,4613,20,18-24,0.0,3,2.0,,7.0,420285.0,False,0.0,CV_HH_POV_RATIO<=200pct,16.89,100.0,,,,243898.0,189249.0,36535.0,34.89,0.086,,1,327213
nlsy97_1997cohort,2002,4625,20,18-24,0.0,1,2.0,4.0,5.0,37996.0,False,1.0,CV_HH_POV_RATIO<=200pct,1.2,,,,,,0.0,68685.0,1.38,,,1,211934
nlsy97_1997cohort,2000,4663,20,18-24,0.0,4,2.0,4.0,3.0,114958.0,False,0.0,CV_HH_POV_RATIO<=200pct,5.68,100.0,,,,275685.0,18.0,73.0,68.06,1.341,,1,310033
nlsy97_1997cohort,2003,4671,20,18-24,1.0,2,2.0,4.0,7.0,136671.0,False,0.0,CV_HH_POV_RATIO<=200pct,3.26,100.0,,,,9639.0,1754.0,54071.0,55.55,,,1,224067
nlsy97_1997cohort,2003,4709,20,18-24,0.0,4,2.0,4.0,3.0,370733.0,False,0.0,CV_HH_POV_RATIO<=200pct,14.2,0.0,,,,6474.0,0.0,0.0,30.8,,,1,260146
nlsy97_1997cohort,2002,4737,20,18-24,0.0,4,2.0,4.0,3.0,391563.0,False,0.0,CV_HH_POV_RATIO<=200pct,15.21,100.0,,,,,13518.0,31420.0,25.47,,,1,292117
nlsy97_1997cohort,2000,4747,20,18-24,1.0,1,2.0,2.0,3.0,420285.0,False,0.0,CV_HH_POV_RATIO<=200pct,16.89,0.0,,,,50488.0,43842.0,0.0,22.76,,,1,86588
nlsy97_1997cohort,2004,4772,20,18-24,1.0,2,2.0,4.0,2.0,592688.0,False,0.0,CV_HH_POV_RATIO<=200pct,26.27,0.0,,,,,0.0,0.0,73.3,0.257,,1,89468
nlsy97_1997cohort,2000,4780,20,18-24,0.0,2,2.0,4.0,4.0,7767.0,False,1.0,CV_HH_POV_RATIO<=200pct,0.29,100.0,,,,,205.0,43842.0,,,,1,118333
nlsy97_1997cohort,2003,4786,20,18-24,1.0,2,2.0,4.0,5.0,140267.0,False,0.0,CV_HH_POV_RATIO<=200pct,4.29,,,,,,585.0,40480.0,52.4,,,1,96007
nlsy97_1997cohort,2000,4788,20,18-24,0.0,4,2.0,4.0,4.0,420285.0,False,0.0,CV_HH_POV_RATIO<=200pct,16.89,100.0,,,,93228.0,54819.0,0.0,98.26,1.606,,1,353634
nlsy97_1997cohort,2002,4789,20,18-24,1.0,4,2.0,4.0,3.0,391563.0,False,0.0,CV_HH_POV_RATIO<=200pct,15.21,100.0,,,,43111.0,2923.0,0.0,56.92,0.261,,1,331137
nlsy97_1997cohort,2001,4824,20,18-24,0.0,4,,,,,False,,CV_HH_POV_RATIO<=200pct,,,,,,,19729.0,39457.0,50.99,,,1,266764
nlsy97_1997cohort,2001,4825,20,18-24,1.0,4,2.0,1.0,3.0,429556.0,False,0.0,CV_HH_POV_RATIO<=200pct,17.2,0.0,,,,18787.0,0.0,7307.0,49.12,,,1,258732
nlsy97_1997cohort,2001,4828,20,18-24,1.0,4,2.0,1.0,3.0,123995.0,False,0.0,CV_HH_POV_RATIO<=200pct,6.12,0.0,,,,262719.0,0.0,292.0,,,,1,258732
nlsy97_1997cohort,2004,4839,20,18-24,0.0,4,2.0,1.0,5.0,592688.0,False,0.0,CV_HH_POV_RATIO<=200pct,26.27,100.0,,,,,5846.0,20679.0,54.95,,,1,291273
nlsy97_1997cohort,2004,4842,20,18-24,1.0,4,2.0,1.0,2.0,35587.0,False,0.0,CV_HH_POV_RATIO<=200pct,2.05,100.0,,,,,292.0,96305.0,92.27,0.543,,1,297675
nlsy97_1997cohort,2000,4850,20,18-24,1.0,4,1.0,1.0,6.0,214456.0,False,0.0,CV_HH_POV_RATIO<=200pct,5.79,100.0,,,,270614.0,655.0,1827.0,45.41,0.647,,1,345931
nlsy97_1997cohort,2000,4852,20,18-24,1.0,4,2.0,1.0,4.0,420285.0,False,0.0,CV_HH_POV_RATIO<=200pct,16.89,0.0,,,,109521.0,43842.0,17537.0,67.48,0.73,,1,345931
nlsy97_1997cohort,2004,4877,20,18-24,1.0,4,2.0,1.0,6.0,56615.0,False,1.0,CV_HH_POV_RATIO<=200pct,1.59,100.0,,,,,13.0,57725.0,45.86,,,1,298645
nlsy97_1997cohort,2004,4913,20,18-24,0.0,4,,,,,False,,CV_HH_POV_RATIO<=200pct,,,,,,,0.0,146138.0,84.22,0.382,,1,281400
nlsy97_1997cohort,2000,4926,20,18-24,1.0,4,2.0,1.0,4.0,238460.0,False,0.0,CV_HH_POV_RATIO<=200pct,8.79,100.0,,,,272016.0,146.0,0.0,39.44,0.665,,1,324311
nlsy97_1997cohort,2004,4966,20,18-24,1.0,4,2.0,1.0,3.0,52747.0,False,0.0,CV_HH_POV_RATIO<=200pct,2.53,100.0,,,,,1608.0,66931.0,33.53,,,1,324297
nlsy97_1997cohort,2000,5079,20,18-24,1.0,4,,,,,False,,CV_HH_POV_RATIO<=200pct,,,,,,,0.0,43842.0,29.36,,,1,331035
nlsy97_1997cohort,2004,5091,20,18-24,1.0,4,2.0,2.0,3.0,592688.0,False,0.0,CV_HH_POV_RATIO<=200pct,26.27,0.0,,,,,0.0,7307.0,98.07,0.733,,1,303561
nlsy97_1997cohort,2004,5104,20,18-24,1.0,4,1.0,2.0,1.0,592688.0,False,0.0,CV_HH_POV_RATIO<=200pct,26.27,,,,,,0.0,3361.0,,,,1,293836
nlsy97_1997cohort,2004,5129,20,18-24,1.0,4,,,,,False,,CV_HH_POV_RATIO<=200pct,,,,,,,5846.0,43842.0,36.05,,,1,308627
nlsy97_1997cohort,2003,5136,20,18-24,0.0,1,2.0,2.0,3.0,158250.0,False,0.0,CV_HH_POV_RATIO<=200pct,7.82,100.0,,,,3956.0,365.0,43842.0,44.25,,,1,238630
nlsy97_1997cohort,2002,5158,20,18-24,1.0,4,2.0,2.0,2.0,391563.0,False,0.0,CV_HH_POV_RATIO<=200pct,15.21,0.0,,,,,0.0,18998.0,50.89,0.954,,1,293075
nlsy97_1997cohort,2004,5220,20,18-24,0.0,4,2.0,2.0,2.0,592688.0,False,0.0,CV_HH_POV_RATIO<=200pct,26.27,100.0,,,,,35073.0,0.0,53.17,0.233,,1,281400
nlsy97_1997cohort,2000,5222,20,18-24,0.0,4,2.0,2.0,2.0,420285.0,False,0.0,CV_HH_POV_RATIO<=200pct,16.89,0.0,,,,50488.0,0.0,0.0,57.0,0.824,,1,298759
nlsy97_1997cohort,2004,5254,20,18-24,0.0,4,,,,,False,,CV_HH_POV_RATIO<=200pct,,,,,,,365346.0,4384.0,,,,1,295126
nlsy97_1997cohort,2003,5257,20,18-24,1.0,4,1.0,2.0,2.0,370733.0,False,0.0,CV_HH_POV_RATIO<=200pct,14.2,,,,,,0.0,0.0,64.22,0.418,,1,283463
nlsy97_1997cohort,2003,5277,20,18-24,0.0,4,2.0,4.0,1.0,20716.0,False,1.0,CV_HH_POV_RATIO<=200pct,1.54,,,,,,365711.0,15491.0,,,,1,250421
nlsy97_1997cohort,2002,5278,20,18-24,0.0,4,2.0,2.0,4.0,109604.0,False,0.0,CV_HH_POV_RATIO<=200pct,4.04,100.0,,,,56263.0,11691.0,39457.0,63.26,,,1,273066
nlsy97_1997cohort,2001,5304,20,18-24,1.0,4,2.0,2.0,5.0,429556.0,False,0.0,CV_HH_POV_RATIO<=200pct,17.2,100.0,,,,12024.0,2192.0,5846.0,37.3,,,1,270502
nlsy97_1997cohort,2001,5341,20,18-24,0.0,4,2.0,2.0,4.0,429556.0,False,0.0,CV_HH_POV_RATIO<=200pct,17.2,100.0,,,,32314.0,17537.0,0.0,25.31,,,1,276106
nlsy97_1997cohort,2001,5362,20,18-24,0.0,3,2.0,2.0,5.0,60269.0,False,1.0,CV_HH_POV_RATIO<=200pct,1.85,100.0,,,,269632.0,2923.0,0.0,85.8,0.509,,1,261824
nlsy97_1997cohort,2003,5367,20,18-24,1.0,4,2.0,2.0,3.0,,False,,CV_HH_POV_RATIO<=200pct,,100.0,,,,314342.0,270356.0,23382.0,69.92,0.193,,1,270278
nlsy97_1997cohort,2004,5374,20,18-24,0.0,4,1.0,2.0,1.0,592688.0,False,0.0,CV_HH_POV_RATIO<=200pct,26.27,100.0,,,,,2207.0,12129.0,,,,1,286611
nlsy97_1997cohort,2003,5402,20,18-24,1.0,4,2.0,3.0,6.0,370733.0,False,0.0,CV_HH_POV_RATIO<=200pct,14.2,100.0,,,,356795.0,12.0,2923.0,,,,1,270278
nlsy97_1997cohort,2001,5408,20,18-24,0.0,4,2.0,2.0,5.0,121755.0,False,0.0,CV_HH_POV_RATIO<=200pct,3.73,100.0,,,,261216.0,4238.0,8914.0,79.68,1.172,,1,261824
nlsy97_1997cohort,2002,5413,20,18-24,1.0,4,2.0,2.0,4.0,36535.0,False,1.0,CV_HH_POV_RATIO<=200pct,1.37,,,,,,73361.0,27036.0,70.71,0.657,,1,279754
nlsy97_1997cohort,2001,5423,20,18-24,0.0,2,2.0,2.0,4.0,108364.0,False,0.0,CV_HH_POV_RATIO<=200pct,4.06,100.0,,,,280529.0,8257.0,8768.0,51.25,,,1,252824
nlsy97_1997cohort,2000,5439,20,18-24,0.0,4,2.0,2.0,4.0,420285.0,False,0.0,CV_HH_POV_RATIO<=200pct,16.89,100.0,,,,388398.0,53.0,29.0,64.56,1.499,,1,304396
nlsy97_1997cohort,2000,5441,20,18-24,0.0,4,2.0,2.0,5.0,167777.0,False,0.0,CV_HH_POV_RATIO<=200pct,5.14,100.0,,,,290502.0,13152.0,0.0,14.3,,,1,304396
nlsy97_1997cohort,2003,5446,20,18-24,1.0,3,2.0,2.0,3.0,15825.0,False,1.0,CV_HH_POV_RATIO<=200pct,0.78,100.0,,,,,585.0,65762.0,72.89,1.165,,1,275378
nlsy97_1997cohort,2003,5449,20,18-24,0.0,4,2.0,2.0,3.0,370733.0,False,0.0,CV_HH_POV_RATIO<=200pct,14.2,,,,,,4384.0,0.0,,,,1,255146
nlsy97_1997cohort,2001,5473,20,18-24,1.0,4,2.0,2.0,2.0,33089.0,False,1.0,CV_HH_POV_RATIO<=200pct,1.91,100.0,,,,,1023.0,43842.0,70.72,1.302,,1,253941
nlsy97_1997cohort,2003,5474,20,18-24,0.0,4,1.0,2.0,5.0,370733.0,False,0.0,CV_HH_POV_RATIO<=200pct,14.2,100.0,,,,170479.0,168059.0,5846.0,99.35,1.446,,1,254893
nlsy97_1997cohort,2001,5493,20,18-24,1.0,4,1.0,2.0,3.0,,False,,CV_HH_POV_RATIO<=200pct,,100.0,,,,,0.0,73071.0,,,,1,265227
nlsy97_1997cohort,2002,5515,20,18-24,0.0,4,2.0,2.0,2.0,,False,,CV_HH_POV_RATIO<=200pct,,100.0,,,,98177.0,93238.0,10405.0,15.93,,,1,273066
nlsy97_1997cohort,2003,5562,20,18-24,1.0,4,2.0,3.0,4.0,53949.0,False,0.0,CV_HH_POV_RATIO<=200pct,2.02,100.0,,,,,329.0,55094.0,90.95,0.576,,1,270278
nlsy97_1997cohort,2004,5577,20,18-24,0.0,1,,,,,False,,CV_HH_POV_RATIO<=200pct,,,,,,,94990.0,0.0,29.88,,,1,240811
nlsy97_1997cohort,2000,5602,20,18-24,0.0,1,2.0,3.0,5.0,,False,,CV_HH_POV_RATIO<=200pct,,0.0,,,,,0.0,76357.0,30.6,,,1,119340
nlsy97_1997cohort,2000,5637,20,18-24,1.0,1,2.0,3.0,2.0,43498.0,False,0.0,CV_HH_POV_RATIO<=200pct,2.51,100.0,,,,,0.0,121295.0,15.79,,,1,117879
nlsy97_1997cohort,2003,5643,20,18-24,0.0,4,2.0,3.0,3.0,133074.0,False,0.0,CV_HH_POV_RATIO<=200pct,6.57,,,,,,3946.0,160752.0,,,,1,256112
nlsy97_1997cohort,2000,5658,20,18-24,0.0,4,2.0,3.0,3.0,73169.0,False,0.0,CV_HH_POV_RATIO<=200pct,3.51,100.0,,,,14292.0,1023.0,89144.0,,,,1,298759
nlsy97_1997cohort,2003,5702,20,18-24,1.0,4,2.0,3.0,3.0,31650.0,False,1.0,CV_HH_POV_RATIO<=200pct,1.52,100.0,,,,12372.0,146.0,65762.0,42.8,,,1,286826
nlsy97_1997cohort,2002,5738,20,18-24,1.0,4,2.0,3.0,3.0,391563.0,False,0.0,CV_HH_POV_RATIO<=200pct,15.21,100.0,,,,3895.0,241.0,0.0,,,,1,279754
nlsy97_1997cohort,2001,5747,20,18-24,0.0,4,2.0,3.0,2.0,26302.0,False,1.0,CV_HH_POV_RATIO<=200pct,1.52,0.0,,,,297287.0,0.0,13445.0,,,,1,279676
nlsy97_1997cohort,2002,5788,20,18-24,1.0,1,2.0,3.0,5.0,775.0,False,1.0,CV_HH_POV_RATIO<=200pct,0.03,100.0,,,,175534.0,164574.0,0.0,4.63,,,1,247166
nlsy97_1997cohort,2003,5794,20,18-24,0.0,4,2.0,3.0,6.0,84880.0,False,0.0,CV_HH_POV_RATIO<=200pct,2.38,0.0,,,,147460.0,102297.0,0.0,38.04,,,1,261077
nlsy97_1997cohort,2000,5799,20,18-24,1.0,4,2.0,3.0,6.0,420285.0,False,,CV_HH_POV_RATIO<=200pct,,100.0,,,,117288.0,731.0,0.0,48.48,0.014,,1,327865
nlsy97_1997cohort,2001,5840,20,18-24,1.0,1,2.0,3.0,3.0,172841.0,False,0.0,CV_HH_POV_RATIO<=200pct,8.54,100.0,,,,256406.0,877.0,7307.0,29.13,0.016,,1,226442
nlsy97_1997cohort,2003,5854,20,18-24,1.0,1,2.0,3.0,5.0,57546.0,False,1.0,CV_HH_POV_RATIO<=200pct,1.76,100.0,,,,,731.0,43842.0,61.76,,,1,98535
nlsy97_1997cohort,2001,5894,20,18-24,0.0,2,2.0,3.0,3.0,65379.0,False,0.0,CV_HH_POV_RATIO<=200pct,3.14,100.0,,,,275043.0,18267.0,2630.0,15.95,,,1,233294
nlsy97_1997cohort,2001,6005,20,18-24,1.0,4,2.0,3.0,3.0,429556.0,False,0.0,CV_HH_POV_RATIO<=200pct,17.2,100.0,,,,28105.0,1754.0,14614.0,66.14,0.985,,1,265484
